,user_account,text,created_at
1437,Kl_Stone,"@AufsGGvereidigt @carla_reemtsma @WDR @quarkswdr Ja. Weil es für den Zeitraum, in dem die nächsten 10 Millionen Gen… https://t.co/wxguunkPxS",2021-03-13 11:07:19
1438,MaddyLina25,"RT @eve_chantel: School strike 4 Climate
#FridaysForFuture
#FaceTheClimateEmergency
#ClimateStrikeOnline
#RiseUpMovement https://t.co/9rxkA…",2021-03-13 11:07:12
1439,capitalismkills,Für die Voraussage des Wahlerfolges neuer Parteien eignen sich die Instrumentarien der Meinungsforschunginstitute m… https://t.co/T96OT4GO4R,2021-03-13 11:04:22
1440,bjordheim91,RT @lifewithsommer: Week 28! For this #ClimateStrikeOnline I am reminding everyone that next week on March 19th is the global day of action…,2021-03-13 11:03:50
1441,RovanZon,"RT @TomsTweeters: #ClimateStrikeOnline #DigitalStrike for #FridaysForFuture 
Continueing to demand global leadership to not just listen to…",2021-03-13 11:03:40
1442,TheTruth_PAC,RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelich @elder_jodi…,2021-03-13 10:58:29
1443,EnzoDowling,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-13 10:57:43
1444,RovanZon,RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelich @elder_jodi…,2021-03-13 10:57:03
1445,rotefahnenews,"Umwelt: Plakate zum Fridays-for-Future-Aktionstag 

#FridaysForFuture #NoMoreEmptyPromises… https://t.co/0MwavrEl4N",2021-03-13 10:56:49
1446,Chrissiewrite,RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelich @elder_jodi…,2021-03-13 10:55:44
1447,Kl_Stone,"Nettostromerzeugung in D. am gestrigen 12.03.2021

Gesamt 1,711 TWh

Erneuerbar (Wind, Sonne, Biomasse, Wasser): 75… https://t.co/cWWUQs5iHZ",2021-03-13 10:54:51
1448,sharuff13,"RT @ClimateBen: Uproar over a grimly ironic, bitter tweet bemoaning inaction, as a mass extinction event occurs with scientists expecting h…",2021-03-13 10:54:45
1449,endelstamberg,We need a system change not climate change! #FightFor1Point5 #MakeParisReal #ClimateActionNow… https://t.co/aYw2lqGMPM,2021-03-13 10:53:53
1450,NoemiMitTrema,RT @LydiaRysavy: #FridaysForFuture #ClimateStrikeOnline with @fff_digital - calling on all decision-makers to protect AT LEAST 30% of the o…,2021-03-13 10:53:28
1451,xxotweety,RT @redmayne_robert: 🌍🌿👇Solidarity Nyombi.!✌️💚🌿 For Week 43 #ClimateStrike 🌍 #FridaysForFuture ✊🌿🌍 #SchoolStrike4Climate #FaceTheClimateEme…,2021-03-13 10:52:48
1452,xxotweety,RT @redmayne_robert: 🌍🌿👇Solidarity Kasiula.!✌️💚🌿 For Your 11th Week Of #ClimateStrikeOnline.! 🗣️📢🆘🌍🆘🌿 #FridaysForFuture ✊🌍🌿 #FaceTheClimate…,2021-03-13 10:52:41
1453,xxotweety,"RT @murmeltier_de: @footballiceland If you also want to set an sign and need a captain's armband for the match against @DFB_Team, then send…",2021-03-13 10:52:27
1454,xxotweety,RT @redmayne_robert: 🌎🌿👇Solidarity Sophia.!✌️💚🌿 For Week 123: #FridaysForFuture #March12 ✊🗣️📢🆘🌎🆘🌿 #NoMoreEmptyPromises 🗣️📢📢 #ClimateActionN…,2021-03-13 10:52:17
1455,xxotweety,RT @endelstamberg: #FightFor1Point5 #MakeParisReal #ClimateActionNow #FaceTheClimateEmergency #StrongerTogether #FridaysForFuture #UniteBeh…,2021-03-13 10:52:09
1456,xxotweety,"RT @Connect4Climate: School strike week 134 for @GretaThunberg 💚

#climatestrikeonline #fridaysforfuture #schoolstrike4climate #FaceTheClim…",2021-03-13 10:51:50
1457,xxotweety,"RT @Connect4Climate: It's @CevikusHB's 103rd week on #ClimateStrike 🌍

The 7th global  #FridaysForFuture climate strike is happening next F…",2021-03-13 10:51:30
1458,xxotweety,"RT @punefff: Great going, Keya! Thanks for participating in our #ClimateStrikeOnline #DigitalStrike #FridaysForFuture https://t.co/vTsDNRiu…",2021-03-13 10:51:20
1459,xxotweety,"RT @perlici1: Allemagne. Aux élections régionales dans le Bade-Wurtemberg, la « liste climat » perturbe les Verts. la « Klimaliste »vient t…",2021-03-13 10:51:14
1460,natsumimusta,"RT @FridaysJapan: 【あと、6日！】
1週間をきりました...世界気候アクション0319！🦾👏🧤

みなさんアクションの準備はできていますか？
日本全国の企画一覧はこちらから
ご覧いいただけます！👇
https://t.co/K3BMbdLPjl https:/…",2021-03-13 10:50:31
1461,chinghizm1,RT @patienceNabz: #schoolstrike4climate week 51 #ClimateStrikeOnline As a land locked county on the equator uganda is particularly prone to…,2021-03-13 10:50:25
1462,sachbon,新聞読んでたらでっかく出てて、おお！となった。ポスターのデザインもかわいい @350_Japan @kikonetwork @FFFYokosuka @powershift2016 #脱石炭 #beyondcoal… https://t.co/TTruOKaYH9,2021-03-13 10:49:41
1463,nyeleni_de,"RT @TC_imWandel: #FridaysForFuture ruft für 19. März zum globalen #Klimastreik auf! ✊🌍

Die @abl_ev unterstützt die Proteste - denn bäuerli…",2021-03-13 10:49:22
1464,chinghizm1,"RT @ChristineCooman: Today, I'm taking part of the #Protect30x30 challenge. Only ~7% of our oceans are currently protected, and for a healt…",2021-03-13 10:48:56
1465,chinghizm1,"RT @Johnkerrrrr: University strike week 54
Next Friday is the global climate strike! We’re demanding immediate action and #NoMoreEmptyPromi…",2021-03-13 10:48:16
1466,chinghizm1,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-13 10:47:48
1467,chinghizm1,"RT @NamugerwaLeah: #schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises
 #SaveBugomaForest 
#Friday…",2021-03-13 10:47:20
1468,louisa_faux,RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelich @elder_jodi…,2021-03-13 10:47:08
1469,holonunity,"Was haben Grundwerte mit Klimaschutz zu tun?

@FridaysForFuture @sciforfuture @beyond_ideology  #ClimateAction… https://t.co/lQWoFBmYPZ",2021-03-13 10:47:05
1470,chinghizm1,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-13 10:47:04
1471,Cocktailrent,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-13 10:47:04
1472,chinghizm1,"RT @kutubuddin215: School strike week 67.
Our today's Demo Strike for the Global Day For Climate Action (19th March) @CevikusHB @GretaThunb…",2021-03-13 10:46:22
1473,jelleverkleij,RT @LydiaRysavy: #FridaysForFuture #ClimateStrikeOnline with @fff_digital - calling on all decision-makers to protect AT LEAST 30% of the o…,2021-03-13 10:46:12
1474,punefff,"RT @punefff: #DigitalStrike for your future! Guide in bio link 💚
Dm your pictures to us @punefff on Instagram, Facebook or Twitter! #Climat…",2021-03-13 10:44:28
1475,SpiderActually,"RT @FFF_Bangladesh: #FaceTheClimateEmergency
Climate Strike at Dhaka, Bangladesh in front of Dhaka University. 

@GretaThunberg @Fridays4fu…",2021-03-13 10:43:57
1476,chinghizm1,RT @LydiaRysavy: #FridaysForFuture #ClimateStrikeOnline with @fff_digital - calling on all decision-makers to protect AT LEAST 30% of the o…,2021-03-13 10:43:19
1477,chinghizm1,"RT @fffsendai: 午後のスタンディングアクションをはじめました！
17時半まで仙台駅西口ペデストリアンデッキにいます🌎
飛び入り参加大歓迎です🙆‍♂️🙆‍♀️
We want climate justice!
#ClimateAction #FridaysForFu…",2021-03-13 10:42:13
1478,piisul,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-13 10:42:06
1479,KimberleyTighe,"RT @eve_chantel: School strike 4 Climate
#FridaysForFuture
#FaceTheClimateEmergency
#ClimateStrikeOnline
#RiseUpMovement https://t.co/9rxkA…",2021-03-13 10:41:58
1480,umyozawoo,"RT @YourAnonCentral: The Great Green Wall of trees will span 5,000 miles (8000 kilometers), create 10 million jobs along the way, and be th…",2021-03-13 10:41:54
1481,Sabine_Hor,"RT @Maurice_Conrad: Moin! Gemeinsam mit @jakobblasel war ich beim Klima Podcast des @RND_de zu Gast. Es geht um Wahlen, Erfahrungen in Bewe…",2021-03-13 10:41:18
1482,JohnOCAP,"RT @FFF_Bangladesh: #FaceTheClimateEmergency
Climate Strike at Dhaka, Bangladesh in front of Dhaka University. 

@GretaThunberg @Fridays4fu…",2021-03-13 10:41:13
1483,AungMyo94187393,"RT @YourAnonCentral: The Great Green Wall of trees will span 5,000 miles (8000 kilometers), create 10 million jobs along the way, and be th…",2021-03-13 10:41:05
1484,yoksig,"RT @yoksig: @GretaThunberg 🌏 #FridaysForFuture
🌍 #schoolstrike4climate
🌎 #ClimateStrikeOnline
🇺🇳 #ClimateActionNow
🇯🇵 #Fukushima disaster:…",2021-03-13 10:41:00
1485,chinghizm1,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-13 10:40:06
1486,mohariecopal,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-13 10:39:58
1487,m1hausen,RT @sciforfuture: Als #Scientists4Future unterstützen wir weiterhin die Anliegen der protestierenden jungen Menschen von @FridayForFuture.…,2021-03-13 10:39:39
1488,Kl_Stone,"RT @magieundhexerei: Tolles Interview mit #CarlaReemtsma von #JanBöhmermann im #ZDFmagazinRoyale 💚
#Corona #ZDFmagazin #Klimaschutz #Naturs…",2021-03-13 10:37:50
1489,SARIFUL72715765,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-13 10:37:04
1490,CarlosKreidel,"RT @Kl_Stone: @Marlhog1 @Luisamneubauer @David_Koebel AKW`s die Atommüll verbrennen, gibt es bis jetzt nur in bunten Propagandabroschüren u…",2021-03-13 10:36:43
1491,Kl_Stone,"@Biene93312101 Kluge Leute wissen, daß die CO2-Steuer auf einen Liter Benzin/Diesel gerade mal 7 bzw. 8 Cent beträg… https://t.co/HnubGKHpqQ",2021-03-13 10:36:16
1492,bahnhof_marco,"RT @seb40891515: Bitte nochmal ordentlich pushen und UNTERZEICHNEN!!!
#waldstattasphalt #FridaysForFuture #extensionrebellion #KeinBaumIstE…",2021-03-13 10:35:46
1493,EMI_ny7hsc,"RT @EMI_ny7hsc: 【SDGs】SDGsを正しく理解していないと会社が倒産してしまう？！【見るだけで、一歩前へ進めるシリーズ】 https://t.co/lHD2mwAxCz 
#FridaysForFuture",2021-03-13 10:35:17
1494,a5of20borg,"RT @KambojAnanya: Week 6th #ClimateStrike🌍 in #India. 🇮🇳

We are facing #ClimateEmergency 

#ClimateCrisis #FridaysForFuture #FaceTheClimat…",2021-03-13 10:35:12
1495,a5of20borg,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-13 10:34:23
1496,a5of20borg,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-13 10:34:16
1497,Kl_Stone,"@AufsGGvereidigt @carla_reemtsma @WDR @quarkswdr Wer etwas Verstand hat, hätte hier lesen können, dass es da um Ere… https://t.co/xJwkuma0Fe",2021-03-13 10:32:13
1498,Kuenzell,https://t.co/riGYpIlj5k,2021-03-13 10:31:22
1499,glenna_river,RT @Brumgreens: We need to stand together against this 'assault' on our right to protest or soon we'll find that the @ReclaimTS and #Friday…,2021-03-13 10:31:17
1500,shadesofjess,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-13 10:30:58
1501,down_troy,"RT @suzukasusan: #ClimateAction week8

私たちの未来は、私たちの手の中にある。
悪化させることも、壊すことも簡単にできる。
つくりかえることだって。
全ては今、私たちにかかってる。

#ClimateStrikeOnline  
#Frid…",2021-03-13 10:30:40
1502,1SHAH_RUKH_KHAN,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-13 10:30:39
1503,Chuengel1,"RT @YourAnonCentral: The Great Green Wall of trees will span 5,000 miles (8000 kilometers), create 10 million jobs along the way, and be th…",2021-03-13 10:30:25
1504,BahnkundenV,"RT @seb40891515: Bitte nochmal ordentlich pushen und UNTERZEICHNEN!!!
#waldstattasphalt #FridaysForFuture #extensionrebellion #KeinBaumIstE…",2021-03-13 10:30:07
1505,chinghizm1,"RT @KambojAnanya: Week 6th #ClimateStrike🌍 in #India. 🇮🇳

We are facing #ClimateEmergency 

#ClimateCrisis #FridaysForFuture #FaceTheClimat…",2021-03-13 10:29:09
1506,misterdebuono,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-13 10:28:17
1507,elvira_lange,RT @physiot39280639: On March 19th we join the global action on climate change supporting #FridaysForFuture and advocate for physiotherapy…,2021-03-13 10:27:46
1508,FaisalKhoso11,"RT @eve_chantel: School strike 4 Climate
#FridaysForFuture
#FaceTheClimateEmergency
#ClimateStrikeOnline
#RiseUpMovement https://t.co/9rxkA…",2021-03-13 10:26:28
1509,FfF_Fulda,"Upgrade jetzt dein Profilbild
https://t.co/igFIQiD48r
#AlleFür1Komma5 #NoMoreEmptyPromises https://t.co/kAgZbKtzLb",2021-03-13 10:26:11
1510,a5of20borg,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-13 10:26:05
1511,GretaTh32257777,"RT @solo_syn_: School strike week 118.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.co/b…",2021-03-13 10:23:29
1512,GretaTh32257777,"RT @Fii_a_: Today I joined @renamalaren for a small #CleanUp in the Baltic instead of attending my uni lectures for my #ClimateStrike

In t…",2021-03-13 10:23:10
1513,GretaTh32257777,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-13 10:22:54
1514,Kl_Stone,"@marceselvis Kluge Leute hätten jetzt gewusst, daß die CO2-Steuer auf einen Liter Benzin/Diesel gerade mal 7 bzw. 8… https://t.co/SqxgtEof0X",2021-03-13 10:22:45
1515,bendevon2,RT @Brumgreens: We need to stand together against this 'assault' on our right to protest or soon we'll find that the @ReclaimTS and #Friday…,2021-03-13 10:21:38
1516,GreenNewDeal_EU,"RT @Tim_Vollert: Mal gute Nachrichten: Nachdem das Projekt eigentlich schon für Tod erklärt wurde, haben wir von #FridaysForFuture in Warbu…",2021-03-13 10:20:28
1517,GreenNewDeal_EU,"RT @Kl_Stone: Auf den ersten Blick vielleicht nicht so wichtig. Aber ein schlagkräftiges Argument gegen alle Spinner, die sagen, es gibt ga…",2021-03-13 10:20:22
1518,GreenNewDeal_EU,"RT @FridaysBad: 👇👇Sehr interessant, hörenswert!
Toller Podcast mit @jakobblasel und @Maurice_Conrad 
#Klimawahl #FridaysForFuture https://t…",2021-03-13 10:20:13
1519,GreenNewDeal_EU,"RT @Radio1Rai: Torna la protesta dei ragazzi di #FridaysForFuture: sciopero globale il 19 Marzo, giornata di mobilitazione internazionale.…",2021-03-13 10:20:09
1520,GreenNewDeal_EU,"RT @Maurice_Conrad: Moin! Gemeinsam mit @jakobblasel war ich beim Klima Podcast des @RND_de zu Gast. Es geht um Wahlen, Erfahrungen in Bewe…",2021-03-13 10:20:03
1521,GreenNewDeal_EU,"RT @locavoresco: #Sudbury  O,  Ontario direct sale from farm https://t.co/RXRtccz18M #localfood #FridaysForFuture",2021-03-13 10:20:00
1522,SawaLeah,RT @Patsyip_: #FridaysForFuture climate strike week 79. On Gadigal land. Next week (March 19th) is the Global Climate Strike. I’m pretty su…,2021-03-13 10:19:27
1523,Kl_Stone,"RT @FridaysBad: 👇👇Sehr interessant, hörenswert!
Toller Podcast mit @jakobblasel und @Maurice_Conrad 
#Klimawahl #FridaysForFuture https://t…",2021-03-13 10:18:38
1524,moearkar233,"RT @YourAnonCentral: The Great Green Wall of trees will span 5,000 miles (8000 kilometers), create 10 million jobs along the way, and be th…",2021-03-13 10:18:36
1525,HartmutVoigt,"RT @Maurice_Conrad: Moin! Gemeinsam mit @jakobblasel war ich beim Klima Podcast des @RND_de zu Gast. Es geht um Wahlen, Erfahrungen in Bewe…",2021-03-13 10:18:35
1526,saccay,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-13 10:17:41
1527,Kl_Stone,"RT @Tim_Vollert: Mal gute Nachrichten: Nachdem das Projekt eigentlich schon für Tod erklärt wurde, haben wir von #FridaysForFuture in Warbu…",2021-03-13 10:17:34
1528,lynstep500,RT @arikring: @HansLak @amongstwits @ECOWARRIORSS @AmazingChevVolt @MarcVegan @JJ_Angelus @Totalrecoverys1 @THEnergyNet @Jackthelad1947 @mw…,2021-03-13 10:16:40
1529,GretaTh32257777,"RT @GretaThunberg: School strike week 132.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-13 10:16:03
1530,GretaTh32257777,"RT @sosfromthekids: Today is our 43rd #ClimateStrike.  4th one calling out the coal mine still being considered in Cumbria

 “absolutely ri…",2021-03-13 10:15:54
1531,GretaTh32257777,"RT @Fridays4future: 🚨📢Activists all over the world are talking to you, Bill Winters, @stanchart CEO: if you actually want to be ""here for g…",2021-03-13 10:15:37
1532,GretaTh32257777,"RT @dangokun101: #climatestrikeonline week12
数年に1度だった災害は観測史上最高を更新し続け、大規模災害は毎年のように何回も起こり酷暑は年々厳しさを増す。
気候変動はもう身近に迫っている。悪化すれば今よりも大変な災害や異常気象となる。…",2021-03-13 10:14:56
